date,rba_rate,fed_rate
1984-05-01,,10.319354838709677
1984-06-01,,11.061666666666667
1984-07-01,,11.234193548387097
1984-08-01,,11.637096774193548
1984-09-01,,11.302666666666665
1984-10-01,,9.985483870967743
1984-11-01,,9.425666666666666
1984-12-01,,8.381612903225806
1985-01-01,,8.349032258064517
1985-02-01,,8.501428571428571
1985-03-01,,8.577419354838709
1985-04-01,,8.267333333333333
1985-05-01,,7.970967741935484
1985-06-01,,7.533333333333333
1985-07-01,,7.883870967741935
1985-08-01,,7.898387096774194
1985-09-01,,7.921333333333333
1985-10-01,,7.986451612903227
1985-11-01,,8.050666666666666
1985-12-01,,8.274516129032257
1986-01-01,,8.144838709677419
1986-02-01,,7.86
1986-03-01,,7.479032258064516
1986-04-01,,6.988
1986-05-01,,6.852903225806451
1986-06-01,,6.916666666666667
1986-07-01,,6.557096774193549
1986-08-01,,6.170645161290322
1986-09-01,,5.890333333333333
1986-10-01,,5.845806451612903
1986-11-01,,6.039333333333333
1986-12-01,,6.907741935483871
1987-01-01,,6.426451612903226
1987-02-01,,6.101071428571428
1987-03-01,,6.128387096774193
1987-04-01,,6.365333333333334
1987-05-01,,6.852903225806451
1987-06-01,,6.725
1987-07-01,,6.58225806451613
1987-08-01,,6.732258064516128
1987-09-01,,7.216333333333334
1987-10-01,,7.288709677419354
1987-11-01,,6.693333333333333
1987-12-01,,6.769677419354839
1988-01-01,,6.833870967741936
1988-02-01,,6.582758620689655
1988-03-01,,6.575806451612903
1988-04-01,,6.871666666666667
1988-05-01,,7.086451612903226
1988-06-01,,7.509
1988-07-01,,7.754838709677419
1988-08-01,,8.009032258064517
1988-09-01,,8.193333333333333
1988-10-01,,8.296129032258065
1988-11-01,,8.345
1988-12-01,,8.76032258064516
1989-01-01,,9.121290322580645
1989-02-01,,9.36107142857143
1989-03-01,,9.848709677419356
1989-04-01,,9.835333333333333
1989-05-01,,9.809032258064516
1989-06-01,,9.53
1989-07-01,,9.235483870967743
1989-08-01,,8.992258064516129
1989-09-01,,9.020999999999999
1989-10-01,,8.840645161290322
